PROPERTY_ID,ADDRESS,SPATIAL_INVESTMENT_SCORE,TOTAL_VALUE,RED_LINE_DISTANCE,NEAREST_STATION
3211,16 Market St,25.0,1613300.0,967.2473938945209,Central Square
3212,14 Market St,50.0,1308300.0,980.0537011368242,Central Square
3213,225 Broadway,50.0,4651600.0,993.7801788579083,Central Square
3214,227 Broadway,50.0,1322400.0,966.8009388589892,Central Square
3215,229 Broadway,40.0,1387900.0,952.2129330911389,Central Square
3216,231-237 Broadway,15.0,,932.0046526059078,Central Square
3217,231 Broadway,15.0,675900.0,932.0046526059078,Central Square
3218,231 Broadway,40.0,619400.0,932.0046526059078,Central Square
3219,231 Broadway,40.0,625000.0,932.0046526059078,Central Square
3220,231 Broadway,15.0,558600.0,932.0046526059078,Central Square
3221,231 Broadway,15.0,648000.0,932.0046526059078,Central Square
3222,231 Broadway,40.0,625000.0,932.0046526059078,Central Square
3223,231 Broadway,40.0,641000.0,932.0046526059078,Central Square
3224,231 Broadway,15.0,657700.0,932.0046526059078,Central Square
3225,242 Windsor St,15.0,185900.0,910.7024493739557,Central Square
3226,270 Broadway,25.0,1196600.0,705.1823760118294,Central Square
3226,270 Broadway,60.0,1196600.0,705.1823760118294,Central Square
3227,268 Broadway,60.0,2179100.0,715.9855801721379,Central Square
3200,44-50 Market St,15.0,4070200.0,823.0939050150383,Central Square
3200,44-50 Market St,25.0,4070200.0,823.0939050150383,Central Square
3200,44-50 Market St,15.0,4070200.0,823.0939050150383,Central Square
3228,180 Columbia St,60.0,1673100.0,692.4771766965011,Central Square
3229,254 Broadway,15.0,,788.0833171879789,Central Square
193311,23 Boardman St,25.0,1639200.0,788.0833171879789,Central Square
193312,254 Broadway,25.0,1649700.0,788.0833171879789,Central Square
3230,250 Broadway,50.0,1881500.0,803.1783915643929,Central Square
3231,248 Broadway,50.0,1266100.0,817.6353302432249,Central Square
3232,240 Broadway,15.0,192400.0,889.4374370675853,Central Square
3237,234 Broadway,50.0,1505700.0,939.1639445043546,Central Square
3238,232 Broadway,25.0,1378800.0,958.277477180829,Central Square
3239,151 Clark St,25.0,1754200.0,970.8867751364538,Central Square
3240,143 Clark St,25.0,1821200.0,952.7599979840445,Central Square
3201,36-38 Market St,15.0,,851.2903032748187,Central Square
3202,36-38 Market St,40.0,631600.0,851.2903032748187,Central Square
3203,36-38 Market St,40.0,682900.0,851.2903032748187,Central Square
3243,169 Harvard St,50.0,1132500.0,846.4272183420943,Central Square
3244,226 Windsor St,50.0,1426800.0,877.1950250517381,Central Square
3204,34 Market St,50.0,1905600.0,868.2412491031969,Central Square
3245,257 Windsor St,50.0,925600.0,889.7504317383015,Central Square
3246,30 Market St,50.0,1154300.0,880.5456469933811,Central Square
3247,259 Windsor St,50.0,1093700.0,898.4253271147918,Central Square
3249,167 Harvard St,50.0,712000.0,855.6543019261097,Central Square
3250,243 Broadway,50.0,6897700.0,868.288166782812,Central Square
3251,197 Harvard St,25.0,229200.0,646.8676397166113,Central Square
3252,195 Harvard St,60.0,1292000.0,659.5675830657349,Central Square
184030,Dickinson St,15.0,484900.0,903.331915329954,Central Square
3253,214 Windsor St,40.0,896600.0,880.3691298146914,Central Square
3254,208 Windsor St,40.0,776600.0,871.4483536389366,Central Square
3255,212 Windsor St,50.0,1609200.0,857.7799278942982,Central Square
3256,171 Harvard St,50.0,44882600.0,819.4169989981087,Central Square
3292,114 Hampshire St,50.0,1266700.0,920.7785575264635,Central Square
3298,5-5 Union St,25.0,1927900.0,877.6711657248848,Central Square
3298,5-5 Union St,25.0,1927900.0,877.6711657248848,Central Square
3299,3 Union St,15.0,,868.9548329055665,Central Square
190775,3 Union St,15.0,1188200.0,868.9548329055665,Central Square
190776,3 Union St,30.0,953800.0,868.9548329055665,Central Square
3300,1 Union St,25.0,2058000.0,866.4694149456787,Central Square
3301,41 Market St,15.0,961100.0,859.9290589006537,Central Square
3302,43 Market St,15.0,,851.399621226122,Central Square
188172,43 Market St,15.0,695300.0,851.399621226122,Central Square
188173,43 Market St,30.0,639800.0,851.399621226122,Central Square
3303,45 Market St,15.0,,856.9925134504372,Central Square
184182,45 Market St,15.0,1302600.0,856.9925134504372,Central Square
184183,45 Market St,15.0,1377800.0,856.9925134504372,Central Square
184184,45 Market St,15.0,1505500.0,856.9925134504372,Central Square
3303,45 Market St,15.0,,856.9925134504372,Central Square
3303,45 Market St,15.0,,856.9925134504372,Central Square
3304,234 Columbia St,50.0,1241500.0,844.6871856075426,Central Square
3305,238-244 Columbia St,15.0,,878.5807480689407,Central Square
3306,238 Columbia St,40.0,636200.0,878.5807480689407,Central Square
3307,238 Columbia St,40.0,161000.0,878.5807480689407,Central Square
3308,238 Columbia St,40.0,527700.0,878.5807480689407,Central Square
184056,238 Columbia St,40.0,576900.0,878.5807480689407,Central Square
3309,238 Columbia St,30.0,839400.0,878.5807480689407,Central Square
3310,238 Columbia St,40.0,674700.0,878.5807480689407,Central Square
184059,238 Columbia St,40.0,809600.0,878.5807480689407,Central Square
3311,238 Columbia St,40.0,852900.0,878.5807480689407,Central Square
3312,238 Columbia St,40.0,612900.0,878.5807480689407,Central Square
184061,238 Columbia St,40.0,916800.0,878.5807480689407,Central Square
3313,254-256 Columbia St,15.0,,895.0425713319447,Central Square
190301,254-256 Columbia St,25.0,1570200.0,895.0425713319447,Central Square
189044,254-256 Columbia St,50.0,1099700.0,895.0425713319447,Central Square
3313,254-256 Columbia St,15.0,,895.0425713319447,Central Square
3314,260-262 Columbia St,50.0,2343100.0,906.6534411106744,Central Square
3315,266 Columbia St,15.0,1064600.0,911.7698840412162,Central Square
3316,100 Hampshire St,50.0,2213600.0,954.8966273902481,Central Square
3317,277 Windsor St,40.0,1529700.0,935.2145225169862,Central Square
3318,29 Market St,50.0,1408100.0,912.9158349300403,Central Square
3319,31 Market St,15.0,,906.6480306256137,Central Square
3320,31 Market St,40.0,1130100.0,906.6480306256137,Central Square
3321,31 Market St,25.0,1449500.0,906.6480306256137,Central Square
3322,31 Market St,30.0,1077600.0,906.6480306256137,Central Square
3323,31 Market St,15.0,1182000.0,906.6480306256137,Central Square
3324,33 Market St,25.0,1936500.0,893.0576443209688,Central Square
3325,35 Market St,50.0,1834200.0,880.109915520132,Central Square
3326,4 Union St,25.0,1684100.0,902.7214613330075,Central Square
3327,6 Union St,15.0,1042800.0,910.7815049837524,Central Square
3328,8 Union St,50.0,1373200.0,914.8048297298735,Central Square
3329,10 Union St,50.0,1166200.0,927.7815443827899,Central Square
3330,12 Union St,40.0,1556800.0,939.8045840175054,Central Square
3331,294-302 Windsor St,50.0,3692100.0,1007.4101004228459,Central Square
3331,294-302 Windsor St,25.0,3692100.0,1007.4101004228459,Central Square
3332,83 Bristol St,55.0,1743000.0,1038.7057480009034,Kendall/MIT
3333,85 Bristol St,40.0,1149400.0,1017.3378357849466,Central Square
3334,276 Windsor St,50.0,2102000.0,978.067531101767,Central Square
3335,280 Windsor St,15.0,,988.6299753670755,Central Square
185166,280 Windsor St,30.0,657800.0,988.6299753670755,Central Square
185171,280 Windsor St,30.0,680200.0,988.6299753670755,Central Square
185170,280 Windsor St,15.0,505100.0,988.6299753670755,Central Square
185169,282 Windsor St,30.0,657800.0,988.6299753670755,Central Square
185168,282 Windsor St,30.0,680200.0,988.6299753670755,Central Square
185167,282 Windsor St,15.0,505100.0,988.6299753670755,Central Square
3336,288 Windsor St,15.0,,999.1231282132569,Central Square
190777,286-288 Windsor St,15.0,1189200.0,999.1231282132569,Central Square
190779,286-288 Windsor St,30.0,877200.0,999.1231282132569,Central Square
190778,286-288 Windsor St,30.0,1044200.0,999.1231282132569,Central Square
3337,72-74 Hampshire St,20.0,,1003.4709155509739,Kendall/MIT
3338,72-74 Hampshire St,30.0,1276500.0,1003.4709155509739,Kendall/MIT
3339,72-74 Hampshire St,30.0,1287500.0,1003.4709155509739,Kendall/MIT
3293,15 Union St,40.0,1313200.0,929.344966269969,Central Square
3340,70.5 Hampshire St,20.0,,982.6271769082241,Kendall/MIT
184340,68-70.5 Hampshire St,20.0,880600.0,982.6271769082241,Kendall/MIT
184341,68-70.5 Hampshire St,35.0,775500.0,982.6271769082241,Kendall/MIT
184342,68-70.5 Hampshire St,45.0,1350400.0,982.6271769082241,Kendall/MIT
184343,68-70.5 Hampshire St,45.0,1311800.0,982.6271769082241,Kendall/MIT
3341,183 Clark St,20.0,,963.5499871335057,Kendall/MIT
191704,181-183 Clark St,30.0,1452600.0,963.5499871335057,Kendall/MIT
191705,181-183 Clark St,30.0,1454400.0,963.5499871335057,Kendall/MIT
3342,2 Crossland St,55.0,903400.0,981.5595963253218,Kendall/MIT
3343,86 Bristol St,20.0,1211300.0,1006.88105592757,Kendall/MIT
3344,82 Bristol St,20.0,934100.0,1008.7226016209277,Kendall/MIT
3345,78 Bristol St,20.0,873000.0,1006.2815476196915,Kendall/MIT
3346,11 Market St,45.0,2263400.0,972.9441429108717,Kendall/MIT
3347,13 Market St,30.0,1601800.0,991.2783504600902,Kendall/MIT
3348,90 Bristol St,15.0,857900.0,1012.0799847290123,Central Square
3294,13 Union St,25.0,1741100.0,921.8667950368604,Central Square
3349,236 Columbia St,15.0,,856.3291466762223,Central Square
3350,236 Columbia St,40.0,599600.0,856.3291466762223,Central Square
3351,236 Columbia St,40.0,626300.0,856.3291466762223,Central Square
3352,236 Columbia St,40.0,671100.0,856.3291466762223,Central Square
3353,92 Hampshire St,15.0,,976.8822102910788,Central Square
185392,92 Hampshire St,30.0,878400.0,976.8822102910788,Central Square
185394,92 Hampshire St,50.0,1067900.0,976.8822102910788,Central Square
185393,92 Hampshire St,50.0,1162600.0,976.8822102910788,Central Square
185395,92 Hampshire St,50.0,688300.0,976.8822102910788,Central Square
185396,92 Hampshire St,50.0,1229200.0,976.8822102910788,Central Square
3353,92 Hampshire St,15.0,,976.8822102910788,Central Square
3354,295 Windsor St,50.0,3049200.0,962.905492410061,Central Square
3355,289-291 Windsor St,15.0,,941.6116307175945,Central Square
193872,289-291 Windsor St,15.0,1148600.0,941.6116307175945,Central Square
193875,289-291 Windsor St,30.0,960500.0,941.6116307175945,Central Square
193874,289-291 Windsor St,30.0,1023000.0,941.6116307175945,Central Square
193873,289-291 Windsor St,15.0,1980400.0,941.6116307175945,Central Square
3355,289-291 Windsor St,15.0,,941.6116307175945,Central Square
184058,96-98 Hampshire St,15.0,,941.3056338774767,Central Square
3357,96A Hampshire St,40.0,192000.0,941.3056338774767,Central Square
3358,96B Hampshire St,40.0,192000.0,941.3056338774767,Central Square
3359,96C Hampshire St,40.0,192000.0,941.3056338774767,Central Square
3360,96D Hampshire St,40.0,192000.0,941.3056338774767,Central Square
3361,96E Hampshire St,40.0,192000.0,941.3056338774767,Central Square
3356,98 Hampshire St,50.0,192000.0,941.3056338774767,Central Square
184058,96-98 Hampshire St,15.0,,941.3056338774767,Central Square
3362,266-270 Windsor St,15.0,,961.2163605795347,Central Square
3363,266-270 Windsor St,40.0,581700.0,961.2163605795347,Central Square
3364,266-270 Windsor St,40.0,577800.0,961.2163605795347,Central Square
3365,266-270 Windsor St,40.0,498900.0,961.2163605795347,Central Square
3366,266-270 Windsor St,40.0,373700.0,961.2163605795347,Central Square
3367,266-270 Windsor St,30.0,641300.0,961.2163605795347,Central Square
3368,266-270 Windsor St,30.0,528200.0,961.2163605795347,Central Square
3369,266-270 Windsor St,30.0,684000.0,961.2163605795347,Central Square
3370,266-270 Windsor St,40.0,487300.0,961.2163605795347,Central Square
3371,266-270 Windsor St,30.0,641300.0,961.2163605795347,Central Square
3372,266-270 Windsor St,40.0,487300.0,961.2163605795347,Central Square
3373,266-270 Windsor St,40.0,588400.0,961.2163605795347,Central Square
3374,266-270 Windsor St,40.0,594100.0,961.2163605795347,Central Square
3375,266-270 Windsor St,30.0,646800.0,961.2163605795347,Central Square
3376,266-270 Windsor St,40.0,607500.0,961.2163605795347,Central Square
3377,266-270 Windsor St,30.0,636200.0,961.2163605795347,Central Square
3378,266-270 Windsor St,40.0,623600.0,961.2163605795347,Central Square
3295,11 Union St,25.0,2608800.0,911.6115805655082,Central Square
3379,285 Windsor St,50.0,1269300.0,946.4824586053945,Central Square
3380,283 Windsor St,50.0,1096700.0,931.7834987773201,Central Square
3381,84 Hampshire St,50.0,6854000.0,1030.442560852721,Central Square
3382,87-95 Bristol St,15.0,,1003.1772820658331,Central Square
3383,87 Bristol St,30.0,791800.0,1003.1772820658331,Central Square
3384,87 Bristol St,30.0,604100.0,1003.1772820658331,Central Square
3385,87 Bristol St,30.0,798800.0,1003.1772820658331,Central Square
3386,87 Bristol St,40.0,687200.0,1003.1772820658331,Central Square
3387,87 Bristol St,30.0,518000.0,1003.1772820658331,Central Square
3388,87 Bristol St,30.0,493000.0,1003.1772820658331,Central Square
3389,87 Bristol St,30.0,706300.0,1003.1772820658331,Central Square
3390,87 Bristol St,30.0,652700.0,1003.1772820658331,Central Square
3391,87 Bristol St,30.0,491000.0,1003.1772820658331,Central Square
3392,267 Windsor St,15.0,,922.0849936548568,Central Square
3393,267 Windsor St,40.0,176000.0,922.0849936548568,Central Square
3394,267 Windsor St,40.0,711800.0,922.0849936548568,Central Square
3395,267 Windsor St,40.0,731200.0,922.0849936548568,Central Square
3296,9 Union St,25.0,2195400.0,898.1453090403375,Central Square
3396,271 Windsor St,50.0,1522100.0,925.0867499876219,Central Square
3397,100A-102 Hampshire St,15.0,,956.3338984237218,Central Square
3398,100A-102 Hampshire St,15.0,580100.0,956.3338984237218,Central Square
3399,100A-102 Hampshire St,30.0,382700.0,956.3338984237218,Central Square
3400,100A-102 Hampshire St,15.0,410600.0,956.3338984237218,Central Square
3401,100A-102 Hampshire St,15.0,562300.0,956.3338984237218,Central Square
3402,100A-102 Hampshire St,40.0,161000.0,956.3338984237218,Central Square
3403,100A-102 Hampshire St,40.0,559200.0,956.3338984237218,Central Square
3404,100A-102 Hampshire St,40.0,170000.0,956.3338984237218,Central Square
3405,100A-102 Hampshire St,40.0,695800.0,956.3338984237218,Central Square
3406,14 Union St,15.0,,948.7154709206359,Central Square
184441,14 Union St,40.0,473300.0,948.7154709206359,Central Square
184442,14 Union St,15.0,555000.0,948.7154709206359,Central Square
184443,14 Union St,50.0,1227500.0,948.7154709206359,Central Square
3407,110 Hampshire St,25.0,2556700.0,928.6635162767519,Central Square
3407,110 Hampshire St,25.0,2556700.0,928.6635162767519,Central Square
3408,104 Hampshire St,25.0,3217600.0,937.2487850447585,Central Square
3409,64 Hampshire St,45.0,1314500.0,947.6142431589678,Kendall/MIT
3410,66 Hampshire St,55.0,1371900.0,957.5929534982297,Kendall/MIT
3297,7 Union St,50.0,1137800.0,887.0087663301425,Central Square
3411,66 Hampshire St,45.0,1307500.0,963.5407900496945,Kendall/MIT
3412,19-25 Market St,50.0,3297700.0,974.7816776352681,Central Square
3429,47 Market St,15.0,,843.6173471391459,Central Square
193314,47 Market St,15.0,1166200.0,843.6173471391459,Central Square
193315,47 Market St,40.0,1274600.0,843.6173471391459,Central Square
3430,49-51 Market St,15.0,,833.2613966661443,Central Square
3431,49-51 Market St,15.0,790000.0,833.2613966661443,Central Square
3432,49-51 Market St,30.0,1001100.0,833.2613966661443,Central Square
3433,49-51 Market St,15.0,754000.0,833.2613966661443,Central Square
3434,49-51 Market St,30.0,1008800.0,833.2613966661443,Central Square
3512,68 Plymouth St,55.0,1929300.0,1049.788229989079,Kendall/MIT
3513,60 Bristol St,55.0,1049300.0,972.5343435675051,Kendall/MIT
3514,56 Webster Ave,55.0,2471600.0,950.6415569112287,Kendall/MIT
3515,396 Windsor St,50.0,2094300.0,1198.6219928576156,Central Square
3516,168-170 Webster Ave,55.0,1259800.0,1195.7785578089938,Kendall/MIT
3517,10-16 Seckel St,55.0,2118700.0,1110.4307923887127,Kendall/MIT
3518,24 Seckel St,55.0,1533700.0,1124.1321214268078,Kendall/MIT
3519,91-91B Hampshire St,15.0,98000.0,1031.8192246051685,Central Square
3444,73 Bristol St,55.0,1174000.0,1015.2622720240832,Kendall/MIT
3520,44 Webster Ave,45.0,1209600.0,916.6468249901983,Kendall/MIT
3521,203 Clark St,55.0,2008200.0,928.8358291348678,Kendall/MIT
3522,31-33 Portsmouth St,55.0,6710300.0,1051.7897910168233,Kendall/MIT
3445,79 Hampshire St,20.0,,1027.2658329419153,Kendall/MIT
3446,79 Hampshire St,45.0,752300.0,1027.2658329419153,Kendall/MIT
3447,79 Hampshire St,45.0,716100.0,1027.2658329419153,Kendall/MIT
3448,79 Hampshire St,35.0,775800.0,1027.2658329419153,Kendall/MIT
3523,81 Hampshire St,55.0,1926000.0,1042.3167506150437,Kendall/MIT
3524,75 Hampshire St,35.0,1054200.0,995.658022340295,Kendall/MIT
3525,71 Hampshire St,20.0,1233800.0,985.7295584351826,Kendall/MIT
3526,93 Plymouth St,15.0,104600.0,1038.621294278589,Central Square
3530,166 Webster Ave,20.0,7700.0,1184.0705592402048,Kendall/MIT
3531,69 Hampshire St,45.0,1106200.0,972.506154841078,Kendall/MIT
3532,67B Hampshire St,20.0,1282700.0,964.4041719558298,Kendall/MIT
3533,67A Hampshire St,30.0,1210600.0,958.2806115481068,Kendall/MIT
3534,67 Hampshire St,55.0,984400.0,946.7048341091062,Kendall/MIT
3535,65 Hampshire St,30.0,1507900.0,940.3771781922809,Kendall/MIT
3536,112-114 Webster Ave,55.0,1252400.0,1079.280974715236,Kendall/MIT
3537,118 Webster Ave,55.0,1290500.0,1086.592374393943,Kendall/MIT
3538,142-144 Webster Ave,55.0,2131000.0,1137.3106495333327,Kendall/MIT
3539,146 Webster Ave,55.0,1567400.0,1151.5147116334078,Kendall/MIT
3449,29 Portsmouth St,55.0,3065800.0,1025.365917833194,Kendall/MIT
3450,19 Portsmouth St,55.0,1251400.0,1013.7886781613482,Kendall/MIT
3451,15 Portsmouth St,55.0,1776500.0,1004.1806085175732,Kendall/MIT
3452,7 Portsmouth St,55.0,2570900.0,992.9067484894783,Kendall/MIT
3453,55 Bristol St,55.0,996800.0,978.3948462424794,Kendall/MIT
3454,59 Bristol St,20.0,,989.18611071915,Kendall/MIT
3455,57-59 Bristol St,20.0,924400.0,989.18611071915,Kendall/MIT
3456,57-59 Bristol St,20.0,917900.0,989.18611071915,Kendall/MIT
3457,65 Bristol St,55.0,1449800.0,1001.9874998164912,Kendall/MIT
3458,69 Bristol St,55.0,1157100.0,1012.5027349496979,Kendall/MIT
3459,87 Hampshire St,50.0,2334700.0,1058.4700561115294,Central Square
3540,133 Webster Ave,20.0,,1102.9788994169385,Kendall/MIT
3541,133 Webster Ave,45.0,818100.0,1102.9788994169385,Kendall/MIT
3542,133 Webster Ave,45.0,719300.0,1102.9788994169385,Kendall/MIT
3543,133 Webster Ave,45.0,759900.0,1102.9788994169385,Kendall/MIT
3544,129-131 Webster Ave,55.0,1530100.0,1092.876393652294,Kendall/MIT
3545,70 York St,55.0,1070300.0,1084.3729300141417,Kendall/MIT
3527,26 Lincoln St,15.0,605400.0,1216.4521401052393,Central Square
3460,89 Hampshire St,50.0,1891700.0,1049.2368472692483,Central Square
3461,86 Plymouth St,50.0,1859800.0,1071.7069063817635,Central Square
3462,84 Plymouth St,50.0,1714100.0,1088.7622603777725,Central Square
3463,80 Plymouth St,45.0,1611000.0,1077.9415976843227,Kendall/MIT
3464,60 Plymouth St,55.0,3290200.0,1035.626861806067,Kendall/MIT
3465,92 Webster Ave,55.0,2928900.0,1018.615469842989,Kendall/MIT
3466,38 Portsmouth St,55.0,1613800.0,1069.0962832417545,Kendall/MIT
3467,46 Portsmouth St,50.0,1756600.0,1077.7078138977156,Central Square
3468,322 Windsor St,15.0,,1069.1742619288955,Central Square
3469,322-324 Windsor St,40.0,1180000.0,1069.1742619288955,Central Square
3470,322-324 Windsor St,30.0,638600.0,1069.1742619288955,Central Square
3471,322-324 Windsor St,30.0,671600.0,1069.1742619288955,Central Square
3472,330 Windsor St,50.0,1349400.0,1087.4663147724136,Central Square
3473,336 Windsor St,50.0,1645800.0,1094.7489763213418,Central Square
3435,66 Bristol St,45.0,1567900.0,981.9818455078081,Kendall/MIT
3474,340 Windsor St,50.0,1677000.0,1100.721638933734,Central Square
3475,122-124 Webster Ave,20.0,,1098.4557773698123,Kendall/MIT
190780,120-126 Webster Ave,20.0,984700.0,1098.4557773698123,Kendall/MIT
190782,120-126 Webster Ave,35.0,811700.0,1098.4557773698123,Kendall/MIT
190781,120-126 Webster Ave,35.0,808500.0,1098.4557773698123,Kendall/MIT
190783,120-126 Webster Ave,20.0,984700.0,1098.4557773698123,Kendall/MIT
3476,59-61 Plymouth St,55.0,2751200.0,1064.7076946213365,Kendall/MIT
3477,67 Plymouth St,55.0,3012200.0,1084.630834099992,Kendall/MIT
3478,75 Plymouth St,55.0,1418500.0,1098.1831837620282,Kendall/MIT
3479,79 Plymouth St,20.0,,1108.2646635787428,Kendall/MIT
188177,79-81 Plymouth St,20.0,952200.0,1108.2646635787428,Kendall/MIT
188178,79-81 Plymouth St,20.0,831600.0,1108.2646635787428,Kendall/MIT
3480,83 Plymouth St,15.0,,1095.140115334222,Central Square
188519,83 Plymouth St,15.0,1051500.0,1095.140115334222,Central Square
188520,83 Plymouth St,30.0,904500.0,1095.140115334222,Central Square
3481,87 Plymouth St,50.0,1382500.0,1078.6463608938964,Central Square
3482,89 Plymouth St,15.0,,1057.4546065232712,Central Square
193332,89-91 Plymouth St,15.0,1076700.0,1057.4546065232712,Central Square
193334,89-91 Plymouth St,40.0,744000.0,1057.4546065232712,Central Square
193651,89-91 Plymouth St,40.0,1280700.0,1057.4546065232712,Central Square
3482,89 Plymouth St,15.0,,1057.4546065232712,Central Square
3483,348 Windsor St,40.0,1117000.0,1113.8616073081184,Central Square
3484,350 Windsor St,50.0,1024900.0,1119.5530910756809,Central Square
3485,356 Windsor St,15.0,,1126.1360466029132,Central Square
193336,356 Windsor St,15.0,657200.0,1126.1360466029132,Central Square
193337,356 Windsor St,40.0,704800.0,1126.1360466029132,Central Square
3486,358 Windsor St,50.0,917500.0,1132.628295288857,Central Square
3487,362 Windsor St,50.0,1503700.0,1141.5381314362173,Central Square
3488,366 Windsor St,50.0,1440000.0,1147.9123354482147,Central Square
3489,370-372 Windsor St,50.0,1744500.0,1155.780987980189,Central Square
3436,64 Webster Ave,20.0,,960.2571917979697,Kendall/MIT
185160,58-64 Webster Ave,45.0,520400.0,960.2571917979697,Kendall/MIT
185161,58-64 Webster Ave,45.0,560600.0,960.2571917979697,Kendall/MIT
185162,58-64 Webster Ave,45.0,601600.0,960.2571917979697,Kendall/MIT
185163,58-64 Webster Ave,45.0,275000.0,960.2571917979697,Kendall/MIT
185164,58-64 Webster Ave,45.0,685800.0,960.2571917979697,Kendall/MIT
185165,58-64 Webster Ave,45.0,705600.0,960.2571917979697,Kendall/MIT
3490,386 Windsor St,15.0,,1177.6873418077043,Central Square
197707,384-386 Windsor St,15.0,1188900.0,1177.6873418077043,Central Square
197708,384-386 Windsor St,15.0,913400.0,1177.6873418077043,Central Square
197705,384-386 Windsor St,15.0,1188900.0,1177.6873418077043,Central Square
197706,384-386 Windsor St,50.0,1143200.0,1177.6873418077043,Central Square
3491,166 Webster Ave,55.0,1761600.0,1183.9375922452753,Kendall/MIT
3492,158 Webster Ave,55.0,1403300.0,1173.1510409076766,Kendall/MIT
3493,154 Webster Ave,55.0,1388200.0,1164.3075498843173,Kendall/MIT
3494,150 Webster Ave,55.0,2056700.0,1155.4334103819365,Kendall/MIT
3495,9 Seckel St,20.0,,1138.2298539317892,Kendall/MIT
188346,7-9 Seckel St,20.0,854000.0,1138.2298539317892,Kendall/MIT
188349,7-9 Seckel St,45.0,697500.0,1138.2298539317892,Kendall/MIT
188348,7-9 Seckel St,35.0,988500.0,1138.2298539317892,Kendall/MIT
188347,7-9 Seckel St,45.0,663100.0,1138.2298539317892,Kendall/MIT
3496,13 Seckel St,50.0,2754300.0,1145.1132182780918,Central Square
3497,163 Webster Ave,55.0,1461500.0,1156.8666875563636,Kendall/MIT
3498,155 Webster Ave,55.0,1842400.0,1144.877354222508,Kendall/MIT
3498,155 Webster Ave,20.0,1842400.0,1144.877354222508,Kendall/MIT
3437,48-50 Webster Ave,20.0,,934.6820284390275,Kendall/MIT
3438,50 Webster Ave,45.0,514900.0,934.6820284390275,Kendall/MIT
3439,50 Webster Ave,45.0,176000.0,934.6820284390275,Kendall/MIT
3440,50 Webster Ave,45.0,176000.0,934.6820284390275,Kendall/MIT
3441,50 Webster Ave,45.0,514900.0,934.6820284390275,Kendall/MIT
3442,50 Webster Ave,45.0,176000.0,934.6820284390275,Kendall/MIT
3443,50 Webster Ave,45.0,176000.0,934.6820284390275,Kendall/MIT
3499,107 Webster Ave,20.0,6607100.0,1040.2957811306223,Kendall/MIT
3499,107 Webster Ave,55.0,6607100.0,1040.2957811306223,Kendall/MIT
3500,123 Webster Ave,20.0,,1079.7034135490687,Kendall/MIT
189038,123 Webster Ave,35.0,723000.0,1079.7034135490687,Kendall/MIT
189043,123 Webster Ave,35.0,671500.0,1079.7034135490687,Kendall/MIT
189042,123 Webster Ave,35.0,749000.0,1079.7034135490687,Kendall/MIT
189041,123 Webster Ave,35.0,693700.0,1079.7034135490687,Kendall/MIT
189040,123 Webster Ave,35.0,750800.0,1079.7034135490687,Kendall/MIT
189039,123 Webster Ave,35.0,693700.0,1079.7034135490687,Kendall/MIT
3501,18-20 Willow St,55.0,1372900.0,1171.3237945412723,Kendall/MIT
3502,24 Willow St,55.0,1294900.0,1167.173903234885,Kendall/MIT
3503,26 Willow St,55.0,1209000.0,1170.3985417399447,Kendall/MIT
3504,134-136 Webster Ave,55.0,1704800.0,1121.6934966504464,Kendall/MIT
3505,16 Portsmouth St,55.0,1894200.0,1031.0783105259175,Kendall/MIT
3506,24 Portsmouth St,55.0,1906800.0,1044.0352660445212,Kendall/MIT
3507,34 Portsmouth St,30.0,2621000.0,1057.0679070682868,Kendall/MIT
3508,115-121 Webster Ave,30.0,4390200.0,1059.574496816818,Kendall/MIT
3508,115-121 Webster Ave,55.0,4390200.0,1059.574496816818,Kendall/MIT
3509,376 Windsor St,25.0,1564600.0,1163.6339835654308,Central Square
3510,378 Windsor St,25.0,1563800.0,1169.074750457664,Central Square
3511,76 Plymouth St,55.0,2290100.0,1064.7868101823442,Kendall/MIT
3546,129 Hampshire St,15.0,1075000.0,951.0033795818803,Central Square
3630,292 Columbia St,50.0,1817300.0,993.3711453504427,Central Square
3631,200 Elm St,50.0,2390000.0,1055.8703816192633,Central Square
3632,332 Columbia St,50.0,2462500.0,1097.3332583594902,Central Square
3633,314 Columbia St,50.0,2135200.0,1049.7810187490347,Central Square
3553,333 Columbia St,50.0,1786700.0,1056.8838938793574,Central Square
3634,65 Union St,15.0,,1124.1100719010258,Central Square
199232,65 Union St,15.0,1369900.0,1124.1100719010258,Central Square
199233,65 Union St,15.0,1441400.0,1124.1100719010258,Central Square
199234,65 Union St,15.0,1441400.0,1124.1100719010258,Central Square
199235,65 Union St,15.0,1132700.0,1124.1100719010258,Central Square
199231,65 Union St,15.0,1480400.0,1124.1100719010258,Central Square
3634,65 Union St,15.0,,1124.1100719010258,Central Square
3634,65 Union St,15.0,,1124.1100719010258,Central Square
3635,107 Hampshire St,15.0,1345800.0,975.347823756233,Central Square
3636,105 Hampshire St,30.0,1130400.0,982.0697653201889,Central Square
3637,113 Hampshire St,50.0,1837400.0,967.5539543882899,Central Square
3638,318-320 Columbia St,15.0,,1060.4538852609219,Central Square
3639,318 Columbia St,40.0,620500.0,1060.4538852609219,Central Square
3640,318 Columbia St,40.0,585800.0,1060.4538852609219,Central Square
3641,318 Columbia St,40.0,653300.0,1060.4538852609219,Central Square
3642,192 Elm St,15.0,1187200.0,1032.0684876800444,Central Square
