PROPERTY_ID,ADDRESS,PROPERTY_TYPE,LOT_SIZE,LATITUDE,LONGITUDE,TOTAL_VALUE,LAND_VALUE,BUILDING_VALUE,GROSS_AREA,YEAR_BUILT,BUILDING_AGE,NEIGHBORHOOD,USE_CODE,TAX_STATUS,CONDO_FLAG,CORRIDOR_SEGMENT
130-123,149-151 Putnam Ave,>8-UNIT-APT,2947.0,42.365759459962234,-71.11378035612555,,,,,,,7.0,112,,False,Central Square Area
93-133,104-106 Auburn St,TWO-FAM-RES,5680.0,42.36220512556721,-71.10360127041463,,,,,,,5.0,104,,False,Central Square Area
201-138,129 Upland Rd,SNGL-FAM-RES,3800.0,42.387374750352876,-71.12422242390133,,,,,,,9.0,101,,False,Porter Square Area
177-62,7A Walnut Ave,SNGL-FAM-RES,6318.0,42.38715948564854,-71.12212810757975,,,,,,,9.0,101,,False,Porter Square Area
89-5,28 Suffolk St,TWO-FAM-RES,3200.0,42.36618282077887,-71.10002430226058,,,,,,,4.0,104,,False,Central Square Area
117-15,35 Lee St,>8-UNIT-APT,10100.0,42.369478819172315,-71.10657639836518,,,,,,,6.0,112,,True,Harvard Square Area
106-59,173 Auburn St,>8-UNIT-APT,4976.0,42.363931519324446,-71.10509903495064,,,,,,,5.0,112,,False,Central Square Area
77-22,266 Columbia St,TWO-FAM-RES,2100.0,42.369535462681974,-71.09616652836365,,,,,,,4.0,104,,False,Harvard Square Area
91-83,16 Columbia St,PARKING-LOT,3098.0,42.36378121452599,-71.09933542997938,,,,,,,4.0,337,,False,Central Square Area
149-78,24 Carver St,THREE-FM-RES,4735.0,42.38220354951403,-71.11236429320462,,,,,,,8.0,105,,True,Porter Square Area
201-40,37 Cambridge Ter,THREE-FM-RES,3450.0,42.38803571186368,-71.12387571550157,,,,,,,9.0,105,,False,Porter Square Area
114-82,95 Inman St,SNGL-FAM-RES,3437.0,42.37171187242706,-71.10205527753658,,,,,,,6.0,101,,False,Harvard Square Area
200-3,6 King St,TWO-FAM-RES,3443.0,42.389478164376456,-71.12416542783052,,,,,,,11.0,104,,False,Porter Square Area
77-85,104 Hampshire St,SNGL-FAM-RES,5012.0,42.36934508969412,-71.09577389919323,,,,,,,4.0,101,,False,Harvard Square Area
125-101,186-188 River St,THREE-FM-RES,3317.0,42.36323816353083,-71.11030267553778,,,,,,,5.0,105,,True,Central Square Area
75-20,96-98 Columbia St,THREE-FM-RES,5643.0,42.3657098199663,-71.0982449791455,,,,,,,4.0,105,,True,Central Square Area
83-68,10 Clary St,THREE-FM-RES,4190.0,42.373859384479914,-71.09831056504859,,,,,,,3.0,105,,False,Harvard Square Area
132-118,30 Athens St,THREE-FM-RES,2675.0,42.36990412288396,-71.11548366082776,,,,,,,7.0,105,,False,Harvard Square Area
89-4,32 Suffolk St,THREE-FM-RES,2460.0,42.366246745761686,-71.10014428489272,,,,,,,4.0,105,,False,Central Square Area
179-47,20 Orchard St,THREE-FM-RES,3350.0,42.39060248516676,-71.11975812075136,,,,,,,11.0,105,,False,Porter Square Area
93-4,82 Pearl St,Private Secondary School,1350.0,42.362743929264404,-71.1044958494024,,,,,,,5.0,941,Educ NonTax,False,Central Square Area
212-48,34 Avon St,SNGL-FAM-RES,7693.0,42.382777714621284,-71.12267779192447,,,,,,,9.0,101,,False,Porter Square Area
141-101,19 Myrtle Ave,SNGL-FAM-RES,1954.0,42.37706443612888,-71.1070355701031,,,,,,,6.0,101,,False,Porter Square Area
116-88,14 Centre St,>8-UNIT-APT,14126.0,42.36935361574542,-71.10907421405564,,,,,,,6.0,112,,False,Harvard Square Area
178-72,14 Regent St,TWO-FAM-RES,4760.0,42.38997337461385,-71.12184042157057,,,,,,,11.0,104,,False,Porter Square Area
123-30,49 Jay St,THREE-FM-RES,4890.0,42.36596770182623,-71.11031991695687,,,,,,,7.0,105,,False,Central Square Area
177-55,1-7 Arlington St,MXD >8-UNIT-APT,35239.0,42.386752196847226,-71.11988063854105,,,,,,,9.0,112,,True,Porter Square Area
151-122,118 Oxford St,TWO-FAM-RES,5730.0,42.383955122875925,-71.11580940644467,,,,,,,8.0,104,,True,Porter Square Area
154-84,18 Prentiss St,THREE-FM-RES,3797.0,42.38424406485421,-71.11804995994534,,,,,,,8.0,105,,False,Porter Square Area
83-99,1343 Cambridge St,RETAIL-STORE,3887.0,42.37384267634701,-71.09994203133238,,,,,,,3.0,325,,False,Harvard Square Area
122-144,37 Hayes St,THREE-FM-RES,5689.0,42.36692927522414,-71.11173392037223,,,,,,,7.0,105,,False,Central Square Area
84-75,11 Carlisle St,4-8-UNIT-APT,3640.0,42.37251684777468,-71.0979447014938,,,,,,,3.0,111,,False,Harvard Square Area
136-13,20 Prescott St,>8-UNIT-APT,14853.0,42.373564236393435,-71.11344126919354,,,,,,,6.0,112,,False,Harvard Square Area
172-98,2 Chauncy St,4-8-UNIT-APT,3424.0,42.37959521452312,-71.12088335647411,,,,,,,9.0,111,,False,Porter Square Area
108-44,273 Harvard St,>8-UNIT-APT,21245.0,42.36923474914508,-71.10298495944615,,,,,,,6.0,112,Other NonTax,False,Harvard Square Area
132-131,4A Mt Auburn St,SNGL-FAM-RES,2667.0,42.369923097630455,-71.11383604280888,,,,,,,7.0,101,,False,Harvard Square Area
105-17,77 River St,MXD 4-8-UNIT-APT,2460.0,42.36445897135695,-71.10750189679494,,,,,,,7.0,111,,True,Central Square Area
121-129,563 Franklin St,SNGL-FAM-RES,3461.0,42.36837259169055,-71.11193375929895,,,,,,,7.0,101,,False,Harvard Square Area
75-66,49 Cherry St,TWO-FAM-RES,2400.0,42.36430246316062,-71.09760352778692,,,,,,,4.0,104,,False,Central Square Area
83-3,22 Springfield St,TWO-FAM-RES,1661.0,42.37436744993833,-71.10058942847817,,,,,,,3.0,104,,False,Harvard Square Area
200-39,48-50 Creighton St,THREE-FM-RES,4000.0,42.38957878451989,-71.12309157496045,,,,,,,11.0,105,,False,Porter Square Area
210-65,87 Washington Ave,SNGL-FAM-RES,5778.0,42.386316543087354,-71.12406519584768,,,,,,,9.0,101,,False,Porter Square Area
169-84,66 Church St,RETAIL-OFFIC,10175.0,42.37393865351065,-71.12120110197587,,,,,,,10.0,345,,False,Harvard Square Area
201-84,16 Buena Vista Pk,THREE-FM-RES,3765.0,42.3880749461181,-71.12417940927584,,,,,,,9.0,105,,True,Porter Square Area
167-56,3 Fuller Pl,SNGL-FAM-RES,2957.0,42.37461672690498,-71.12355136814126,,,,,,,10.0,101,,False,Harvard Square Area
105-103,39 William St,BOARDING-HSE,6930.0,42.36412976883141,-71.10667096405878,,,,,,,5.0,121,Other NonTax,False,Central Square Area
75-63,6R Eaton St,SNGL-FAM-RES,1773.0,42.36440968236585,-71.09774301123176,,,,,,,4.0,101,,False,Central Square Area
102-81,202-204 Erie St,TWO-FAM-RES,5090.0,42.360229837728085,-71.10841331984646,,,,,,,5.0,104,,True,Central Square Area
101-97,10-12 Fairmont St,TWO-FAM-RES,5779.0,42.36098497166124,-71.11003963586482,,,,,,,5.0,104,,True,Central Square Area
139-29,55 Dana St,SNGL-FAM-RES,1580.0,42.37275535067464,-71.1085115217173,,,,,,,6.0,101,,False,Harvard Square Area
146A-144,10 Shady Hill Sq,SNGL-FAM-RES,3940.0,42.379255049376155,-71.10837199339794,,,,,,,8.0,101,,False,Porter Square Area
115-17,148 Hancock St,TWO-FAM-RES,4500.0,42.37019092044397,-71.10660026118002,,,,,,,6.0,104,,False,Harvard Square Area
76-91,214 Windsor St,SNGL-FAM-RES,1652.0,42.366456951699,-71.09535280627205,,,,,,,4.0,101,,False,Central Square Area
142-4,6 Irving Ter,SNGL-FAM-RES,2700.0,42.37570304936981,-71.11171396442765,,,,,,,6.0,101,,False,Porter Square Area
199-114,10 Cogswell Ave,TWO-FAM-RES,1957.0,42.39102976704857,-71.12441098243897,,,,,,,11.0,104,,False,Porter Square Area
107-138,7 Temple St,MULTIUSE-RES,20490.0,42.36677228697048,-71.10443316416969,,,,,,,6.0,13,Other NonTax,False,Central Square Area
75-104,8 Marvin Pl,TWO-FAM-RES,2425.0,42.36587274293114,-71.09798999781108,,,,,,,4.0,104,,False,Central Square Area
70-12,19 State St,PARKING-LOT,7688.0,42.36289383365001,-71.09823075346364,,,,,,,4.0,337,,False,Central Square Area
80-6,389 Columbia St,4-8-UNIT-APT,3450.0,42.372470175671495,-71.09503729451042,,,,,,,3.0,111,,False,Harvard Square Area
125-99,67 Pleasant St,4-8-UNIT-APT,6528.0,42.36286045349616,-71.10974725249808,,,,,,,5.0,111,,False,Central Square Area
87-108,311 Broadway,Religious,7560.0,42.369391291743035,-71.10022609623425,,,,,,,4.0,960,Religious NonTax,False,Harvard Square Area
142-124,1717 Cambridge St,SNGL-FAM-RES,5440.0,42.37555243990797,-71.11249897722868,,,,,,,6.0,101,,False,Porter Square Area
109-93,8 King Pl,SNGL-FAM-RES,796.0,42.37076569342135,-71.10189640287112,,,,,,,6.0,101,,False,Harvard Square Area
89-81,363 Washington St,THREE-FM-RES,5407.0,42.365772256887254,-71.09935679855971,,,,,,,4.0,105,,False,Central Square Area
147-62,17 Bryant St,Private College,3045.0,42.38022672501348,-71.11030607180957,,,,,,,8.0,942,Educ NonTax,False,Porter Square Area
151-54,58 Prentiss St,THREE-FM-RES,7300.0,42.38414552091746,-71.11574000038793,,,,,,,8.0,105,,True,Porter Square Area
161-3,68 Mt Auburn St,Private College,13649.0,42.37154438939811,-71.1182050551304,,,,,,,7.0,942,Educ NonTax,False,Harvard Square Area
150-45,42 Sacramento St,SNGL-FAM-RES,3973.0,42.382391442428016,-71.11555329825606,,,,,,,8.0,101,,False,Porter Square Area
119-108,498 Green St,TWO-FAM-RES,2310.0,42.367183479693246,-71.10873527137724,,,,,,,7.0,104,,False,Harvard Square Area
114A-121,114 Antrim St,TWO-FAM-RES,3634.0,42.372759111781185,-71.10165142283752,,,,,,,6.0,104,,False,Harvard Square Area
76-78,167 Harvard St,TWO-FAM-RES,1627.0,42.3662383919549,-71.09546508880717,,,,,,,4.0,104,,False,Central Square Area
121-99,641 Green St,TWO-FAM-RES,4004.0,42.36909445565432,-71.11223102117897,,,,,,,7.0,104,,False,Harvard Square Area
70-92,1-7 Village St,RETAIL-STORE,11651.0,42.36237666416836,-71.09807321042844,,,,,,,4.0,325,,False,Central Square Area
126-142,281 River St,THREE-FM-RES,2765.0,42.362639876494555,-71.11304464009375,,,,,,,7.0,105,,False,Central Square Area
88-56,161 Columbia St,THREE-FM-RES,1780.0,42.36729860461889,-71.09784449088839,,,,,,,4.0,105,,True,Harvard Square Area
101-125,Pleasant St,Road Right of Way,217.0,42.36150345801576,-71.11095593695538,,,,,,,5.0,972,City NonTax,False,Central Square Area
116-98,929 Massachusetts Ave,MULTIUSE-RES,26268.0,42.36898543381626,-71.10887310238328,,,,,,,6.0,13,,False,Harvard Square Area
117-105,82 Hancock St,TWO-FAM-RES,1794.0,42.36860520269661,-71.10827554610147,,,,,,,6.0,104,,True,Harvard Square Area
140-81,34 Roberts Rd,TWO-FAM-RES,2450.0,42.376727898254394,-71.10814296309078,,,,,,,6.0,104,,False,Porter Square Area
82-27,387 Norfolk St,THREE-FM-RES,3581.0,42.37378365275179,-71.09606581075235,,,,,,,3.0,105,,False,Harvard Square Area
142-174,6 Ashton Pl,4-8-UNIT-APT,4388.0,42.376042499403496,-71.11133451013728,,,,,,,6.0,111,,False,Porter Square Area
173-98,26B Shepard St,TWO-FAM-RES,5371.0,42.38117498982912,-71.12177047592822,,,,,,,9.0,104,,False,Porter Square Area
112-135,45 Maple Ave,THREE-FM-RES,4429.0,42.37356948974242,-71.10406171023111,,,,,,,6.0,105,,True,Harvard Square Area
82-34,122 Tremont St,TWO-FAM-RES,3291.0,42.373594550898886,-71.09660341033855,,,,,,,3.0,104,,False,Harvard Square Area
82-65,408 Norfolk St,TWO-FAM-RES,3316.0,42.374155381109865,-71.09536207001968,,,,,,,3.0,104,,False,Harvard Square Area
114A-74,109 Inman St,4-8-UNIT-APT,5334.0,42.37245402941316,-71.10151373454777,,,,,,,6.0,111,,True,Harvard Square Area
85-14,329 Norfolk St,SNGL-FAM-RES,3635.0,42.37237449039797,-71.09691645349109,,,,,,,3.0,101,,False,Harvard Square Area
126-176,234-236 Western Ave,THREE-FM-RES,2234.0,42.36447330160106,-71.1111721174095,,,,,,,7.0,105,,False,Central Square Area
94-76,10 Watson St,TWO-FAM-RES,2430.0,42.3618257187362,-71.10415126989105,,,,,,,5.0,104,,True,Central Square Area
94-182,148 Pearl St,THREE-FM-RES,4151.0,42.36103510530421,-71.10624550688998,,,,,,,5.0,105,,False,Central Square Area
177-74,42 Mt Vernon St,SNGL-FAM-RES,5000.0,42.38688664558334,-71.12096812280681,,,,,,,9.0,101,,False,Porter Square Area
75-81,132 Pine St,>8-UNIT-APT,5000.0,42.366178236791555,-71.09723345545805,,,,,,,4.0,112,,False,Central Square Area
118-25,13 Bigelow St,TWO-FAM-RES,6466.0,42.36790394739247,-71.10574722002353,,,,,,,6.0,104,,False,Harvard Square Area
140-54,8 Leonard Ave,THREE-FM-RES,3639.0,42.37526761771478,-71.10585828087419,,,,,,,6.0,105,,True,Porter Square Area
86-35,66 Elm St,TWO-FAM-RES,3085.0,42.368634729074174,-71.09762326588381,,,,,,,4.0,104,,False,Harvard Square Area
118-70,33 Inman St,4-8-UNIT-APT,1903.0,42.368295326196474,-71.10442126139242,,,,,,,6.0,111,,True,Harvard Square Area
135-87,428 Broadway,MXD TWO-FAM-RES,1895.0,42.37270632465782,-71.1100334203365,,,,,,,6.0,104,,False,Harvard Square Area
112-106,17 Maple Ave,4-8-UNIT-APT,14393.0,42.37238931752821,-71.10517455701682,,,,,,,6.0,111,,True,Harvard Square Area
83-50,21 Clary St,SNGL-FAM-RES,3100.0,42.37435114138336,-71.09855859443265,,,,,,,3.0,101,,False,Harvard Square Area
166-35,134 Mt Auburn St,GEN-OFFICE,3312.0,42.3736164125084,-71.1240878919215,,,,,,,10.0,340,,False,Harvard Square Area
140-151,22 Leonard Ave,TWO-FAM-RES,3623.0,42.37614587207128,-71.10569113392077,,,,,,,6.0,104,,False,Porter Square Area
181-39,8 Russell St,THREE-FM-RES,4482.0,42.3919940520848,-71.1231525574051,,,,,,,11.0,105,,True,Porter Square Area
136-21,387 Harvard St,Private College,8700.0,42.372084594120686,-71.11350489794495,,,,,,,6.0,942,Educ NonTax,False,Harvard Square Area
104-154,72-74 Pleasant St,THREE-FM-RES,3078.0,42.362424183009615,-71.10981482222297,,,,,,,5.0,105,,True,Central Square Area
114A-61,124 Antrim St,SNGL-FAM-RES,3763.0,42.3729394059138,-71.10153565644362,,,,,,,6.0,101,,False,Harvard Square Area
103-75,44 Magazine St,THREE-FM-RES,3513.0,42.36261638227555,-71.10678461171592,,,,,,,5.0,105,,True,Central Square Area
149-72,92 Wendell St,SNGL-FAM-RES,2615.0,42.38205188209108,-71.11314374700821,,,,,,,8.0,101,,False,Porter Square Area
120-90,500 Franklin St,TWO-FAM-RES,1776.0,42.36740334476687,-71.11073249536786,,,,,,,7.0,104,,False,Harvard Square Area
104-45,68 Pleasant St,TWO-FAM-RES,3455.0,42.36272303718062,-71.10945154655096,,,,,,,5.0,104,,False,Central Square Area
132-98,20 Banks St,THREE-FM-RES,2241.0,42.36999805830082,-71.11430585784797,,,,,,,7.0,105,,True,Harvard Square Area
104-123,5 Kelly Rd,TWO-FAM-RES,4000.0,42.36219148864877,-71.10837073670251,,,,,,,5.0,104,,False,Central Square Area
121-62,524 Franklin St,TWO-FAM-RES,6660.0,42.367611508384165,-71.11138334631946,,,,,,,7.0,104,,False,Harvard Square Area
150-134,41 Sacramento St,TWO-FAM-RES,4297.0,42.38272312805642,-71.11559624437747,,,,,,,8.0,104,,False,Porter Square Area
91-112,400 Washington St,SNGL-FAM-RES,1840.0,42.365770424080566,-71.10035341166258,,,,,,,4.0,101,,False,Central Square Area
201-23,22 Mt Pleasant St,SNGL-FAM-RES,6304.0,42.387354634011075,-71.12457265386993,,,,,,,9.0,101,,False,Porter Square Area
211-18,40 Avon Hill St,SNGL-FAM-RES,4019.0,42.38457619452431,-71.12391048996776,,,,,,,9.0,101,,False,Porter Square Area
174-11,35 Hudson St,SNGL-FAM-RES,2000.0,42.38200854278967,-71.12132668808003,,,,,,,9.0,101,,False,Porter Square Area
117-101,39 Lee St,>8-UNIT-APT,5966.0,42.3695751607601,-71.10631709739864,,,,,,,6.0,112,,True,Harvard Square Area
80-13,345 Columbia St,>8-UNIT-APT,4980.0,42.37164513969516,-71.0954318883462,,,,,,,3.0,112,,False,Harvard Square Area
134-47,27 Ellery St,THREE-FM-RES,2234.0,42.37096381468978,-71.11111430900884,,,,,,,6.0,105,,False,Harvard Square Area
104-144,46 Pleasant St,Charitable Services,2506.0,42.36369840038024,-71.10835375142742,,,,,,,5.0,957,Other NonTax,False,Central Square Area
176-91,13 Humboldt St,SNGL-FAM-RES,3242.0,42.38531298343204,-71.12115441252308,,,,,,,9.0,101,,False,Porter Square Area
105-116,49 Cottage St,TWO-FAM-RES,3667.0,42.36395573163581,-71.10774957589688,,,,,,,5.0,104,,False,Central Square Area
87-140,156 Hampshire St,TWO-FAM-RES,3000.0,42.371380826851684,-71.09834642600845,,,,,,,4.0,104,,False,Harvard Square Area
85-30,259 Elm St,SNGL-FAM-RES,2982.0,42.37267546761431,-71.0957702004071,,,,,,,3.0,101,,False,Harvard Square Area
161-85,38 Mt Auburn St,Private College,95637.0,42.37085532735472,-71.11662190524204,,,,,,,7.0,942,Educ NonTax,False,Harvard Square Area
149-29,97 Hammond St,THREE-FM-RES,6157.0,42.38168305291318,-71.11308927790184,,,,,,,8.0,105,,False,Porter Square Area
135-142,18 Ellery Sq,SNGL-FAM-RES,1335.0,42.372439405261396,-71.10948377081145,,,,,,,6.0,101,,False,Harvard Square Area
126-33,244 Putnam Ave,SNGL-FAM-RES,2500.0,42.3633887811812,-71.11354201127787,,,,,,,7.0,101,,False,Central Square Area
105-126,48-50 Western Ave,TWO-FAM-RES,1478.0,42.36489793550553,-71.1064691186859,,,,,,,7.0,104,,False,Central Square Area
87-41,7 Murdock St,SNGL-FAM-RES,1846.0,42.37161369199862,-71.09879280299042,,,,,,,4.0,101,,False,Harvard Square Area
119-52,13 Pleasant St,THREE-FM-RES,5079.0,42.36576024076781,-71.10650762138344,,,,,,,7.0,105,,False,Central Square Area
181-29,28 Hadley St,SNGL-FAM-RES,5902.0,42.391733455875325,-71.12186941359838,,,,,,,11.0,101,,False,Porter Square Area
76-102,13 Boardman St,4-8-UNIT-APT,3907.0,42.366950581092574,-71.09636423421652,,,,,,,4.0,111,,True,Central Square Area
167-89,13 1/2 Hilliard St,SNGL-FAM-RES,4628.0,42.37454672509114,-71.12382689726111,,,,,,,10.0,101,,False,Harvard Square Area
89-85,10 Suffolk St,4-8-UNIT-APT,3680.0,42.365937822762014,-71.09916172437157,,,,,,,4.0,111,,True,Central Square Area
85-103,229 Elm St,THREE-FM-RES,4136.0,42.37223374941688,-71.09605152273316,,,,,,,3.0,105,,True,Harvard Square Area
69-165,38 Sidney St,HIGH-TECH,28112.0,42.361455707568226,-71.10067048344828,,,,,,,5.0,406,,False,Central Square Area
112-22,19 Highland Ave,THREE-FM-RES,7500.0,42.37234907706831,-71.10667363597612,,,,,,,6.0,105,,True,Harvard Square Area
140-29,5 Lamont Ave,TWO-FAM-RES,2154.0,42.376482004439545,-71.10792048967042,,,,,,,6.0,104,,False,Porter Square Area
121-94,1028 Massachusetts Ave,RETAIL-OFFIC,22556.0,42.369415225495125,-71.11228160730613,,,,,,,7.0,345,,False,Harvard Square Area
173-88,3 Chauncy Ln,SNGL-FAM-RES,1475.0,42.379902874005545,-71.12208873924033,,,,,,,9.0,101,,False,Porter Square Area
126-29,264 Putnam Ave,>8-UNIT-APT,15770.0,42.36283135639957,-71.11319593873299,,,,,,,7.0,112,,False,Central Square Area
77-79,267 Windsor St,THREE-FM-RES,1820.0,42.367948805828156,-71.09530141073114,,,,,,,4.0,105,,True,Harvard Square Area
121-45,607 Franklin St,TWO-FAM-RES,4280.0,42.368654484911566,-71.11288355592737,,,,,,,7.0,104,,False,Harvard Square Area
86-37,78 Elm St,SNGL-FAM-RES,2703.0,42.36887038663936,-71.0975672210174,,,,,,,4.0,101,,False,Harvard Square Area
146A-129,17 Farrar St,SNGL-FAM-RES,17731.0,42.37872773634294,-71.10913200239462,,,,,,,8.0,101,,False,Porter Square Area
178-64,1 Porter Pk,TWO-FAM-RES,2037.0,42.38943788060579,-71.1207900182197,,,,,,,11.0,104,,False,Porter Square Area
76-44,248 Broadway,TWO-FAM-RES,4078.0,42.36711712802608,-71.09598275770115,,,,,,,4.0,104,,False,Harvard Square Area
89-68,19 Worcester St,THREE-FM-RES,3186.0,42.36695977831994,-71.09942843035559,,,,,,,4.0,105,,True,Central Square Area
149-1,68 Oxford St,Private College,8292.0,42.38144409389748,-71.11613973898697,,,,,,,8.0,942,Educ NonTax,False,Porter Square Area
157-19,27 Everett St,>8-UNIT-APT,13712.0,42.380148736125555,-71.11761108437285,,,,,,,8.0,112,,False,Porter Square Area
114A-108,125 Antrim St,SNGL-FAM-RES,5708.0,42.37325695900206,-71.10202027549882,,,,,,,6.0,101,,False,Harvard Square Area
83-83,23 Oakland St,THREE-FM-RES,1844.0,42.37430137066245,-71.09913890960412,,,,,,,3.0,105,,False,Harvard Square Area
168-58,6 Hilliard St,SNGL-FAM-RES,6954.0,42.3744097797348,-71.12257879011204,,,,,,,10.0,101,,False,Harvard Square Area
201-78,64 Richdale Ave,TWO-FAM-RES,3400.0,42.388392319959856,-71.12338565919873,,,,,,,9.0,104,,True,Porter Square Area
110-26,131 Amory St,THREE-FM-RES,3147.0,42.372350703332195,-71.10039984019652,,,,,,,6.0,105,,False,Harvard Square Area
95-78,25-29 Tudor St,RES-&-DEV-FC,26156.0,42.36017481148167,-71.10409461968248,,,,,,,5.0,404,,False,Central Square Area
80-12,357 Columbia St,TWO-FAM-RES,3450.0,42.37176563016925,-71.09544955018794,,,,,,,3.0,104,,False,Harvard Square Area
168-53,18 Hilliard St,SINGLE FAM W/AU,1900.0,42.373991902942755,-71.12345081591766,,,,,,,10.0,1014,,False,Harvard Square Area
89-79,7 Suffolk St,SNGL-FAM-RES,1800.0,42.366198416987984,-71.09905994308299,,,,,,,4.0,101,,False,Central Square Area
140-119,3 Nichols Pl,TWO-FAM-RES,2559.0,42.3762074728161,-71.10910527000422,,,,,,,6.0,104,,False,Porter Square Area
83-12,23 Springfield St,PARKING-LOT,2872.0,42.374355602251505,-71.10005186087338,,,,,,,3.0,337,City NonTax,False,Harvard Square Area
166-57,10 Brewer St,4-8-UNIT-APT,3048.0,42.373625280735105,-71.12496151520322,,,,,,,10.0,111,,True,Harvard Square Area
132-15,22-22 1/2 Athens St,TWO-FAM-RES,2600.0,42.37011966592071,-71.1153026460216,,,,,,,7.0,104,,False,Harvard Square Area
176-4,32 Arlington St,SNGL-FAM-RES,10466.0,42.386044743558685,-71.12226037977177,,,,,,,9.0,101,,False,Porter Square Area
123-48,50 Howard St,4-8-UNIT-APT,7200.0,42.36574478575308,-71.11065965769127,,,,,,,7.0,111,,False,Central Square Area
169-8,21 Church St,Private College,1536.0,42.37457816778297,-71.11981456495714,,,,,,,10.0,942,Educ NonTax,False,Harvard Square Area
114-89,81 Inman St,SNGL-FAM-RES,5050.0,42.371093741862495,-71.10244041839667,,,,,,,6.0,101,,False,Harvard Square Area
125-109,104 Western Ave,TWO-FAM-RES,2367.0,42.36478914372582,-71.10782868940979,,,,,,,7.0,104,,False,Central Square Area
128-73,377-379 Putnam Ave,PUB UTIL REG,87770.0,42.36051258899864,-71.11359778656009,,,,,,,5.0,424,,False,Central Square Area
201-33,70 Walden St,TWO-FAM-RES,3976.0,42.38861215225112,-71.12491947118451,,,,,,,9.0,104,,False,Porter Square Area
91-104,56 Bishop Allen Dr,4-8-UNIT-APT,5220.0,42.364628338347906,-71.10064871970984,,,,,,,4.0,111,,False,Central Square Area
